Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop
18700,2018_凤凰社区,8760.0,4868.0,3892.0,2274.0,False,219.0,6.0,14.0,31.0,58.0,28.0,8.0,20.0,7.0,20.0,14.0,5.0,5.0,5.0,2316,6563.0
18701,2018_凤凰立交,50.0,34.0,16.0,4340.0,False,231.0,6.0,50.0,18.0,41.0,19.0,10.0,22.0,2.0,10.0,7.0,2.0,7.0,7.0,4368,2837.0
18702,2018_凤凰第二工业区,13094.0,8542.0,4552.0,2272.0,False,128.0,4.0,17.0,7.0,16.0,24.0,5.0,32.0,13.0,5.0,0.0,2.0,7.0,7.0,2314,1141.0
18703,2018_凤凰花苑,5898.0,3310.0,2588.0,1635.0,False,153.0,8.0,37.0,28.0,14.0,4.0,13.0,46.0,7.0,3.0,3.0,0.0,4.0,4.0,1647,3656.0
18704,2018_凤凰花苑①,2400.0,1412.0,988.0,1776.0,False,88.0,12.0,16.0,6.0,4.0,2.0,13.0,36.0,2.0,1.0,0.0,0.0,4.0,4.0,1788,2938.0
18705,2018_凤凰街,10222.0,4236.0,5986.0,240.0,True,1493.0,18.0,188.0,181.0,166.0,159.0,92.0,641.0,100.0,59.0,25.0,4.0,69.0,71.0,240,9397.0
18706,2018_凤塘大道东,746.0,352.0,394.0,5023.0,True,26.0,2.0,6.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5152,8428.0
18707,2018_凤岗小学,14460.0,8118.0,6342.0,2033.0,False,348.0,18.0,37.0,45.0,62.0,50.0,29.0,45.0,16.0,14.0,20.0,0.0,7.0,9.0,2060,742.0
18708,2018_凤岗汽车站,14982.0,8160.0,6822.0,5385.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5513,5029.0
18709,2018_凯丰花园,4982.0,2608.0,2374.0,747.0,True,960.0,92.0,113.0,58.0,228.0,89.0,32.0,415.0,25.0,7.0,29.0,2.0,23.0,15.0,746,8058.0
18710,2018_凯丽花园,990.0,656.0,334.0,3279.0,True,685.0,32.0,222.0,29.0,28.0,64.0,41.0,276.0,31.0,23.0,3.0,7.0,38.0,11.0,3308,12386.0
18711,2018_凯嘉酒店,638.0,368.0,270.0,5343.0,False,103.0,20.0,14.0,13.0,17.0,7.0,10.0,21.0,4.0,3.0,4.0,0.0,2.0,2.0,5471,5720.0
18712,2018_凯旋城,1100.0,502.0,598.0,2433.0,True,247.0,6.0,16.0,23.0,63.0,13.0,22.0,102.0,5.0,9.0,8.0,0.0,12.0,3.0,2475,5482.0
18713,2018_出口加工区东门,10.0,6.0,4.0,3073.0,False,24.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3102,158.0
18714,2018_出口加工区北门,328.0,202.0,126.0,5323.0,False,89.0,0.0,20.0,8.0,19.0,15.0,0.0,16.0,1.0,4.0,2.0,2.0,0.0,0.0,5451,1671.0
18715,2018_刘屋围,900.0,574.0,326.0,4564.0,False,172.0,12.0,57.0,13.0,20.0,6.0,8.0,58.0,1.0,0.0,1.0,4.0,2.0,8.0,4666,4431.0
18716,2018_创业一村幼儿园,1582.0,1046.0,536.0,2220.0,True,111.0,12.0,10.0,7.0,8.0,9.0,1.0,56.0,10.0,0.0,0.0,4.0,4.0,0.0,2262,1140.0
18717,2018_创业三路路口,2220.0,1344.0,876.0,4287.0,False,22.0,0.0,6.0,0.0,1.0,0.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,4315,3195.0
18718,2018_创业五路,1522.0,930.0,592.0,5044.0,False,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173,8574.0
18719,2018_创业天虹南,23160.0,12818.0,10342.0,1352.0,True,744.0,34.0,54.0,74.0,157.0,41.0,57.0,319.0,36.0,19.0,54.0,3.0,16.0,4.0,1364,21533.0
18720,2018_创业天虹商场,23184.0,13304.0,9880.0,2227.0,True,297.0,24.0,24.0,30.0,38.0,21.0,27.0,136.0,7.0,10.0,18.0,1.0,30.0,2.0,2269,11721.0
18721,2018_创业天虹商场①,1124.0,874.0,250.0,2677.0,True,573.0,24.0,45.0,58.0,94.0,45.0,55.0,212.0,22.0,23.0,45.0,3.0,38.0,2.0,2706,18260.0
18722,2018_创业花园,5376.0,3250.0,2126.0,4227.0,True,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4255,1944.0
18723,2018_创业路东,50166.0,29226.0,20940.0,280.0,True,1491.0,16.0,173.0,112.0,469.0,166.0,127.0,504.0,15.0,46.0,27.0,2.0,42.0,15.0,280,5618.0
18724,2018_创富科技园,3430.0,2072.0,1358.0,2531.0,False,116.0,10.0,45.0,5.0,12.0,10.0,0.0,26.0,2.0,4.0,2.0,0.0,5.0,3.0,2572,4346.0
18725,2018_创意文化园,4712.0,2608.0,2104.0,5647.0,True,132.0,0.0,21.0,1.0,2.0,2.0,14.0,62.0,13.0,4.0,1.0,14.0,0.0,3.0,5789,5885.0
18726,2018_创新研究院,4676.0,2054.0,2622.0,3962.0,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991,365.0
18727,2018_创景路口,2306.0,1336.0,970.0,1800.0,False,100.0,0.0,16.0,17.0,12.0,12.0,3.0,34.0,0.0,3.0,2.0,0.0,0.0,3.0,1812,925.0
18728,2018_创维大厦,10262.0,6370.0,3892.0,454.0,True,555.0,18.0,149.0,16.0,28.0,49.0,22.0,280.0,22.0,12.0,2.0,2.0,74.0,4.0,454,10168.0
18729,2018_创维天桥,40382.0,22964.0,17418.0,1321.0,False,210.0,8.0,16.0,17.0,65.0,33.0,14.0,41.0,3.0,9.0,11.0,0.0,2.0,10.0,1333,1400.0
18730,2018_创维天桥①,6754.0,3936.0,2818.0,2217.0,False,186.0,18.0,30.0,11.0,46.0,28.0,15.0,31.0,0.0,8.0,8.0,0.0,2.0,7.0,2259,1279.0
18731,2018_创维工业园,3758.0,2444.0,1314.0,2641.0,False,46.0,0.0,18.0,1.0,1.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,2670,900.0
18732,2018_创维路口,458.0,232.0,226.0,2218.0,False,55.0,0.0,21.0,1.0,3.0,1.0,9.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,2260,1329.0
18733,2018_利民市场,2792.0,1522.0,1270.0,5157.0,True,204.0,4.0,11.0,10.0,47.0,22.0,11.0,80.0,10.0,4.0,17.0,0.0,6.0,3.0,5285,4730.0
18734,2018_利民批发市场,1478.0,798.0,680.0,8078.0,True,204.0,4.0,11.0,10.0,47.0,22.0,11.0,80.0,10.0,4.0,17.0,0.0,6.0,3.0,8351,4730.0
18735,2018_利满达制衣厂,14.0,10.0,4.0,8327.0,False,104.0,6.0,34.0,11.0,21.0,3.0,2.0,25.0,2.0,3.0,2.0,2.0,2.0,3.0,8600,2351.0
18736,2018_利金城工业园,68456.0,38616.0,29840.0,1261.0,True,787.0,60.0,302.0,44.0,94.0,45.0,38.0,217.0,18.0,12.0,7.0,0.0,30.0,14.0,1273,12205.0
18737,2018_前海兴海路口,30724.0,18244.0,12480.0,539.0,True,320.0,24.0,59.0,43.0,32.0,26.0,13.0,144.0,8.0,9.0,5.0,0.0,7.0,6.0,539,2713.0
18738,2018_前海合作区,5512.0,3544.0,1968.0,5487.0,True,177.0,16.0,49.0,8.0,6.0,8.0,14.0,60.0,10.0,2.0,2.0,0.0,18.0,2.0,5629,8521.0
18739,2018_前海合作区总站,1670.0,910.0,760.0,4129.0,True,70.0,0.0,3.0,4.0,19.0,5.0,0.0,30.0,0.0,3.0,5.0,1.0,2.0,0.0,4158,917.0
18740,2018_前海国际汽车物流园,3780.0,2124.0,1656.0,3329.0,False,49.0,0.0,11.0,2.0,1.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,3358,1320.0
18741,2018_前海时代,50.0,34.0,16.0,4128.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4157,0.0
18743,2018_前海湾地铁站,948.0,720.0,228.0,5980.0,True,25.0,0.0,5.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6225,3121.0
18744,2018_前海湾花园,2046.0,1380.0,666.0,5979.0,True,157.0,46.0,15.0,11.0,12.0,9.0,2.0,74.0,3.0,0.0,3.0,0.0,2.0,1.0,6224,2906.0
18745,2018_前海湾花园南,14236.0,8110.0,6126.0,541.0,True,176.0,64.0,20.0,8.0,7.0,10.0,4.0,80.0,7.0,0.0,2.0,0.0,2.0,1.0,541,2042.0
18746,2018_前海管理局西,1352.0,812.0,540.0,5485.0,True,391.0,50.0,115.0,19.0,12.0,10.0,29.0,85.0,34.0,5.0,1.0,0.0,75.0,0.0,5627,10012.0
18747,2018_前海航海路总站,14046.0,7998.0,6048.0,915.0,True,21.0,6.0,2.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,913,0.0
18748,2018_前海花园,7724.0,4750.0,2974.0,3654.0,True,665.0,78.0,49.0,72.0,72.0,44.0,109.0,230.0,41.0,16.0,19.0,7.0,1.0,15.0,3683,19760.0
18749,2018_前进公社,870.0,522.0,348.0,2355.0,False,624.0,22.0,38.0,51.0,129.0,87.0,40.0,107.0,14.0,31.0,28.0,4.0,28.0,23.0,2397,9209.0
18750,2018_前进同安路口,1106.0,686.0,420.0,5000.0,False,157.0,12.0,10.0,3.0,76.0,12.0,3.0,32.0,6.0,0.0,3.0,0.0,3.0,0.0,5129,14551.0
18751,2018_力嘉工业区,46114.0,24848.0,21266.0,1217.0,True,589.0,44.0,47.0,74.0,110.0,84.0,18.0,170.0,21.0,16.0,33.0,1.0,23.0,7.0,1229,4360.0
18752,2018_力高君御国际,284.0,210.0,74.0,4013.0,False,167.0,12.0,15.0,25.0,43.0,17.0,2.0,50.0,2.0,2.0,1.0,0.0,10.0,1.0,4042,2234.0
18753,2018_务地埔村,300.0,146.0,154.0,2706.0,False,123.0,30.0,18.0,10.0,24.0,6.0,2.0,24.0,10.0,6.0,1.0,0.0,4.0,5.0,2735,1746.0
18754,2018_动检大厦,8074.0,5074.0,3000.0,695.0,True,2421.0,38.0,462.0,229.0,204.0,165.0,173.0,1101.0,67.0,37.0,21.0,9.0,257.0,169.0,695,11724.0
18755,2018_动物园,15650.0,9766.0,5884.0,469.0,True,218.0,8.0,20.0,7.0,23.0,10.0,15.0,148.0,4.0,6.0,5.0,7.0,4.0,8.0,469,4498.0
18756,2018_动物园总站,43186.0,24014.0,19172.0,470.0,True,29.0,0.0,2.0,0.0,0.0,0.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0,470,11109.0
18757,2018_劲力集团,22006.0,12914.0,9092.0,1554.0,False,319.0,84.0,76.0,19.0,28.0,31.0,7.0,99.0,16.0,9.0,5.0,0.0,15.0,10.0,1566,17283.0
18758,2018_劲嘉松岗工业园,338.0,182.0,156.0,3358.0,False,27.0,0.0,11.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,3387,3266.0
18759,2018_劳动就业大厦,2228.0,1154.0,1074.0,142.0,True,829.0,48.0,188.0,69.0,94.0,42.0,74.0,210.0,80.0,21.0,24.0,2.0,27.0,14.0,142,20572.0
18760,2018_勋力公司,4246.0,2520.0,1726.0,3423.0,False,67.0,2.0,22.0,6.0,14.0,2.0,2.0,0.0,10.0,0.0,3.0,2.0,2.0,0.0,3452,4495.0
18761,2018_勒堡工业园,168.0,94.0,74.0,5476.0,False,43.0,6.0,9.0,2.0,2.0,0.0,2.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,5618,2256.0
18762,2018_化雨中英文学校,4150.0,2266.0,1884.0,1769.0,False,169.0,20.0,28.0,21.0,25.0,11.0,12.0,24.0,5.0,0.0,8.0,4.0,2.0,5.0,1781,4909.0
18763,2018_北亭实验学校,366.0,182.0,184.0,8420.0,True,170.0,10.0,10.0,13.0,11.0,14.0,4.0,62.0,5.0,7.0,3.0,0.0,1.0,5.0,8692,8205.0
18764,2018_北大医院①,12230.0,7116.0,5114.0,847.0,True,318.0,0.0,12.0,30.0,36.0,16.0,35.0,144.0,6.0,5.0,30.0,19.0,11.0,5.0,845,4250.0
18765,2018_北大医院②,8274.0,4318.0,3956.0,193.0,True,145.0,0.0,3.0,6.0,0.0,4.0,12.0,104.0,8.0,2.0,11.0,8.0,7.0,1.0,193,5063.0
18766,2018_北大园区,1160.0,670.0,490.0,4123.0,True,181.0,0.0,3.0,3.0,2.0,0.0,42.0,60.0,4.0,0.0,0.0,81.0,0.0,0.0,4152,5505.0
18767,2018_北大方正,7878.0,4134.0,3744.0,1510.0,False,23.0,0.0,4.0,2.0,0.0,0.0,1.0,18.0,3.0,0.0,0.0,0.0,2.0,0.0,1522,1485.0
18768,2018_北山工业区,6234.0,4190.0,2044.0,926.0,False,209.0,14.0,65.0,12.0,22.0,13.0,4.0,72.0,4.0,0.0,1.0,2.0,3.0,6.0,924,4009.0
18769,2018_北山路口,5178.0,2738.0,2440.0,765.0,False,486.0,24.0,82.0,58.0,109.0,60.0,16.0,91.0,16.0,3.0,9.0,0.0,10.0,9.0,764,4140.0
18770,2018_北岗总站,698.0,370.0,328.0,2451.0,False,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2492,915.0
18771,2018_北师大附中,14062.0,7986.0,6076.0,4791.0,True,342.0,2.0,23.0,15.0,39.0,12.0,28.0,130.0,14.0,2.0,12.0,2.0,5.0,4.0,4893,217.0
18772,2018_北师大附小,10410.0,6370.0,4040.0,491.0,True,1027.0,18.0,80.0,117.0,363.0,49.0,55.0,295.0,16.0,16.0,52.0,2.0,31.0,24.0,491,417.0
18773,2018_北斗人行天桥,114.0,68.0,46.0,5605.0,True,835.0,200.0,107.0,85.0,79.0,63.0,64.0,274.0,60.0,14.0,13.0,2.0,28.0,25.0,5747,5083.0
18774,2018_北斗小学,7926.0,3926.0,4000.0,222.0,True,1204.0,28.0,167.0,83.0,102.0,98.0,59.0,490.0,155.0,42.0,16.0,4.0,105.0,57.0,222,10375.0
18775,2018_北斗总站,90.0,44.0,46.0,46.0,True,451.0,42.0,85.0,33.0,30.0,33.0,25.0,223.0,38.0,7.0,3.0,0.0,6.0,11.0,46,1135.0
18776,2018_北方公司,2834.0,1488.0,1346.0,4138.0,False,603.0,114.0,111.0,60.0,94.0,55.0,9.0,209.0,20.0,15.0,11.0,0.0,12.0,31.0,4167,6347.0
18777,2018_北环中学,19166.0,12498.0,6668.0,4787.0,True,1095.0,94.0,188.0,75.0,165.0,87.0,94.0,402.0,57.0,33.0,24.0,0.0,34.0,19.0,4889,6206.0
18778,2018_北环新洲立交,5494.0,3564.0,1930.0,4773.0,True,455.0,46.0,55.0,36.0,43.0,30.0,50.0,198.0,10.0,10.0,17.0,6.0,7.0,3.0,4875,5435.0
18779,2018_北环桃源天桥,3228.0,2042.0,1186.0,3707.0,True,273.0,12.0,39.0,19.0,45.0,16.0,22.0,150.0,3.0,8.0,7.0,2.0,0.0,1.0,3736,10116.0
18780,2018_北环沙河东立交,2848.0,1966.0,882.0,6777.0,True,125.0,8.0,7.0,16.0,27.0,7.0,1.0,58.0,6.0,1.0,4.0,0.0,0.0,3.0,7012,1711.0
18812,2018_北环科苑天桥,73584.0,45514.0,28070.0,948.0,False,168.0,8.0,76.0,2.0,5.0,2.0,7.0,86.0,4.0,3.0,0.0,0.0,3.0,0.0,946,10286.0
18813,2018_北环铜鼓天桥,7760.0,5040.0,2720.0,427.0,False,268.0,10.0,74.0,5.0,4.0,11.0,13.0,144.0,13.0,5.0,6.0,0.0,26.0,2.0,427,7418.0
18814,2018_北环香梅北天桥,36622.0,22846.0,13776.0,524.0,True,689.0,264.0,159.0,31.0,33.0,21.0,31.0,300.0,31.0,10.0,4.0,2.0,14.0,31.0,524,11142.0
18815,2018_北环香梅天桥,2842.0,1990.0,852.0,9780.0,True,689.0,264.0,159.0,31.0,33.0,21.0,31.0,300.0,31.0,10.0,4.0,2.0,14.0,31.0,9947,11142.0
18816,2018_北环香蜜立交,11940.0,7162.0,4778.0,517.0,True,160.0,6.0,19.0,13.0,3.0,3.0,6.0,132.0,0.0,3.0,4.0,2.0,0.0,2.0,517,14078.0
18817,2018_北环香蜜立交西,5160.0,3072.0,2088.0,525.0,True,94.0,0.0,10.0,2.0,0.0,2.0,5.0,76.0,0.0,4.0,0.0,2.0,0.0,1.0,525,8356.0
18818,2018_北环龙井天桥,16870.0,11464.0,5406.0,1326.0,True,195.0,22.0,37.0,14.0,12.0,8.0,40.0,76.0,1.0,8.0,2.0,1.0,3.0,0.0,1338,4787.0
18819,2018_北门坳,3208.0,1898.0,1310.0,2900.0,False,829.0,68.0,61.0,76.0,208.0,142.0,59.0,97.0,16.0,39.0,40.0,2.0,24.0,22.0,2929,8120.0
18820,2018_十二号路,14358.0,8944.0,5414.0,540.0,True,62.0,16.0,4.0,3.0,0.0,1.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,540,4132.0
18821,2018_半山半海公交总站,5776.0,3516.0,2260.0,5537.0,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5679,1278.0
18822,2018_半山溪谷,9250.0,5808.0,3442.0,4591.0,False,93.0,0.0,21.0,3.0,5.0,6.0,8.0,30.0,3.0,0.0,0.0,0.0,0.0,4.0,4693,4007.0
18823,2018_半岛花园,1114.0,670.0,444.0,494.0,True,404.0,24.0,35.0,43.0,38.0,25.0,51.0,198.0,40.0,5.0,28.0,3.0,6.0,2.0,494,0.0
18824,2018_半岛花园北,6246.0,3274.0,2972.0,3898.0,True,509.0,12.0,25.0,72.0,89.0,39.0,55.0,160.0,36.0,12.0,38.0,3.0,8.0,3.0,3927,0.0
18825,2018_半岛苑,37150.0,21478.0,15672.0,1393.0,True,179.0,28.0,19.0,15.0,19.0,9.0,12.0,88.0,17.0,4.0,5.0,2.0,3.0,0.0,1405,10329.0
18826,2018_华一实验学校,926.0,566.0,360.0,2563.0,False,533.0,28.0,64.0,28.0,68.0,61.0,64.0,179.0,25.0,36.0,8.0,8.0,19.0,18.0,2604,12229.0
18827,2018_华万工业园,2338.0,1354.0,984.0,1670.0,True,172.0,24.0,67.0,10.0,19.0,9.0,4.0,43.0,5.0,3.0,5.0,0.0,2.0,6.0,1682,21632.0
18828,2018_华业玫瑰郡,4646.0,2624.0,2022.0,1994.0,False,189.0,20.0,11.0,16.0,22.0,15.0,21.0,95.0,1.0,9.0,8.0,4.0,0.0,0.0,2006,6267.0
18829,2018_华东服装城,2990.0,1950.0,1040.0,3749.0,False,138.0,8.0,27.0,17.0,19.0,28.0,2.0,12.0,3.0,8.0,6.0,0.0,3.0,8.0,3778,6041.0
18830,2018_华东服装城①,3038.0,1826.0,1212.0,5027.0,False,157.0,2.0,18.0,12.0,17.0,30.0,5.0,38.0,6.0,17.0,2.0,0.0,16.0,9.0,5156,6972.0
18831,2018_华中师大附中,1266.0,784.0,482.0,2696.0,False,32.0,2.0,1.0,0.0,1.0,0.0,8.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,2725,3379.0
18832,2018_华丰工业区,36386.0,21874.0,14512.0,1666.0,True,21.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1678,8310.0
18833,2018_华丰工业区北,13404.0,8024.0,5380.0,4197.0,True,84.0,2.0,29.0,1.0,2.0,1.0,3.0,28.0,6.0,4.0,0.0,0.0,0.0,1.0,4225,8893.0
18834,2018_华丰工业区（微巴）,4.0,2.0,2.0,4422.0,False,129.0,0.0,15.0,13.0,14.0,11.0,13.0,30.0,0.0,10.0,14.0,3.0,7.0,0.0,4495,1285.0
18835,2018_华丰数码科技园,540.0,362.0,178.0,4475.0,False,39.0,4.0,4.0,5.0,7.0,3.0,2.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,4578,1865.0
18836,2018_华丰第一工业园,64.0,38.0,26.0,7582.0,True,229.0,20.0,96.0,3.0,16.0,12.0,3.0,70.0,7.0,4.0,2.0,0.0,6.0,2.0,7855,10979.0
18837,2018_华丰第二工业园,468.0,280.0,188.0,8372.0,True,67.0,8.0,5.0,2.0,31.0,0.0,1.0,14.0,2.0,3.0,0.0,0.0,1.0,1.0,8645,12654.0
18838,2018_华丰路口,2328.0,1306.0,1022.0,3402.0,False,118.0,12.0,48.0,9.0,6.0,2.0,8.0,31.0,4.0,3.0,0.0,0.0,5.0,2.0,3431,10486.0
18839,2018_华为单身公寓北,48216.0,27546.0,20670.0,1286.0,False,48.0,0.0,26.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,1298,5281.0
18840,2018_华为基地,31652.0,17888.0,13764.0,1285.0,False,111.0,16.0,24.0,7.0,9.0,10.0,8.0,64.0,0.0,1.0,2.0,0.0,4.0,0.0,1297,6440.0
18841,2018_华为基地南门,5516.0,3904.0,1612.0,5773.0,False,64.0,0.0,12.0,3.0,9.0,2.0,1.0,22.0,2.0,1.0,2.0,0.0,15.0,0.0,5915,4993.0
18842,2018_华为总部,13162.0,8312.0,4850.0,3555.0,False,93.0,0.0,35.0,3.0,3.0,9.0,2.0,54.0,0.0,1.0,1.0,0.0,6.0,3.0,3584,5036.0
18843,2018_华为生产中心,3948.0,2830.0,1118.0,3193.0,False,56.0,2.0,7.0,2.0,1.0,5.0,0.0,40.0,2.0,0.0,1.0,0.0,7.0,2.0,3222,2392.0
18844,2018_华为生产中心北门,3900.0,2480.0,1420.0,6051.0,False,14.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6296,3283.0
18845,2018_华为荔枝园,23138.0,16610.0,6528.0,5591.0,True,538.0,42.0,61.0,57.0,119.0,70.0,18.0,78.0,10.0,20.0,30.0,2.0,13.0,13.0,5733,2919.0
18846,2018_华为荔枝苑东区,432.0,310.0,122.0,5774.0,True,333.0,0.0,31.0,40.0,59.0,56.0,24.0,92.0,12.0,13.0,13.0,1.0,12.0,8.0,5916,6741.0
18847,2018_华为软件中心,29344.0,18356.0,10988.0,2131.0,False,59.0,0.0,24.0,1.0,0.0,2.0,8.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,2158,5928.0
18848,2018_华为高速路口,19336.0,12546.0,6790.0,3554.0,False,212.0,10.0,47.0,10.0,12.0,29.0,6.0,68.0,1.0,4.0,6.0,0.0,12.0,19.0,3583,7289.0
18849,2018_华丽环岛,22186.0,10940.0,11246.0,214.0,True,707.0,16.0,164.0,71.0,52.0,31.0,65.0,242.0,62.0,16.0,14.0,0.0,21.0,17.0,214,13127.0
18850,2018_华伦科技园,2480.0,1454.0,1026.0,5732.0,False,95.0,2.0,40.0,3.0,8.0,10.0,1.0,4.0,0.0,2.0,0.0,0.0,11.0,0.0,5874,4248.0
18852,2018_华侨城中学高中部,920.0,436.0,484.0,3697.0,True,129.0,2.0,5.0,6.0,13.0,5.0,9.0,117.0,4.0,5.0,1.0,0.0,6.0,3.0,3726,2071.0
18853,2018_华侨城医院,14112.0,8662.0,5450.0,851.0,True,173.0,10.0,33.0,7.0,18.0,3.0,5.0,112.0,4.0,3.0,6.0,4.0,0.0,2.0,849,6826.0
18854,2018_华侨城医院南,470.0,234.0,236.0,5646.0,True,164.0,2.0,24.0,7.0,13.0,3.0,2.0,102.0,14.0,1.0,7.0,6.0,0.0,2.0,5788,4719.0
18855,2018_华侨城小学,730.0,442.0,288.0,5649.0,True,620.0,6.0,36.0,34.0,28.0,34.0,51.0,536.0,23.0,14.0,7.0,13.0,28.0,26.0,5791,5134.0
18856,2018_华侨城湿地,5836.0,3306.0,2530.0,3698.0,True,437.0,2.0,20.0,44.0,19.0,29.0,32.0,211.0,18.0,6.0,12.0,73.0,24.0,17.0,3727,4410.0
18857,2018_华侨墓园,62.0,40.0,22.0,5525.0,False,11.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5667,65.0
18858,2018_华侨墓园西门,104.0,42.0,62.0,5524.0,False,11.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,5666,95.0
18859,2018_华侨山庄,730.0,388.0,342.0,5199.0,False,83.0,10.0,17.0,1.0,8.0,3.0,0.0,54.0,12.0,0.0,0.0,0.0,0.0,2.0,5327,3125.0
18860,2018_华侨苑,8532.0,4982.0,3550.0,5092.0,True,1563.0,14.0,114.0,189.0,286.0,268.0,132.0,340.0,61.0,53.0,54.0,8.0,63.0,109.0,5221,12064.0
18861,2018_华兴新村,48.0,24.0,24.0,5569.0,False,311.0,24.0,25.0,24.0,85.0,22.0,34.0,65.0,19.0,6.0,4.0,2.0,4.0,13.0,5711,1006.0
18862,2018_华创达科技园南,11156.0,6676.0,4480.0,2671.0,True,182.0,30.0,50.0,12.0,14.0,16.0,1.0,86.0,0.0,6.0,4.0,6.0,2.0,3.0,2700,9595.0
18863,2018_华升学校,11990.0,6378.0,5612.0,1747.0,True,307.0,42.0,43.0,17.0,83.0,21.0,12.0,102.0,8.0,2.0,14.0,7.0,6.0,10.0,1759,5206.0
18864,2018_华南城,19138.0,10892.0,8246.0,1783.0,False,99.0,12.0,22.0,9.0,8.0,3.0,6.0,52.0,2.0,3.0,0.0,0.0,2.0,5.0,1795,3946.0
18865,2018_华南城交易中心,18392.0,9894.0,8498.0,1401.0,False,520.0,24.0,25.0,18.0,273.0,48.0,22.0,134.0,4.0,12.0,3.0,0.0,9.0,7.0,1413,4475.0
18866,2018_华南城北公交总站,15998.0,8116.0,7882.0,5110.0,False,285.0,36.0,32.0,34.0,41.0,24.0,11.0,99.0,12.0,6.0,11.0,0.0,3.0,11.0,5239,6062.0
18867,2018_华南城北门,12524.0,6504.0,6020.0,1400.0,False,107.0,14.0,24.0,12.0,11.0,4.0,4.0,56.0,1.0,3.0,1.0,0.0,2.0,6.0,1412,3506.0
18868,2018_华南城南公交总站,6360.0,3040.0,3320.0,5094.0,False,220.0,8.0,66.0,9.0,75.0,28.0,0.0,21.0,0.0,3.0,7.0,0.0,5.0,1.0,5223,2883.0
18869,2018_华南城西门,16308.0,9914.0,6394.0,2897.0,False,58.0,2.0,8.0,7.0,6.0,9.0,7.0,16.0,0.0,3.0,1.0,0.0,4.0,0.0,2926,7150.0
18870,2018_华南城金威广场,1388.0,826.0,562.0,7858.0,False,403.0,6.0,23.0,9.0,301.0,4.0,2.0,68.0,6.0,1.0,0.0,0.0,9.0,2.0,8131,7443.0
18871,2018_华南物流,10334.0,6536.0,3798.0,3205.0,True,201.0,2.0,41.0,17.0,13.0,2.0,34.0,36.0,4.0,12.0,5.0,0.0,0.0,0.0,3234,5518.0
18872,2018_华南物流①,5182.0,3174.0,2008.0,9721.0,True,201.0,2.0,41.0,17.0,13.0,2.0,34.0,36.0,4.0,12.0,5.0,0.0,0.0,0.0,9890,5518.0
18873,2018_华发大厦①,2602.0,1338.0,1264.0,5430.0,True,1554.0,24.0,181.0,255.0,247.0,236.0,53.0,511.0,59.0,33.0,17.0,2.0,27.0,69.0,5572,18111.0
