treat,总流量,高峰流量,平均乘距,生活类,休闲类,文化类,商务类,设施类,人口
False,14806.0,7908.0,2019.4114285935527,136.0,253.0,41.0,110.0,211.0,4462.0
False,3770.0,2494.0,5374.693766619404,48.0,45.0,7.0,69.0,55.0,3634.0
True,13838.0,7924.0,500.631690825367,83.0,81.0,24.0,40.0,122.0,4021.0
True,598.0,350.0,2780.885974522538,7.0,2.0,0.0,1.0,4.0,4533.0
False,8484.0,5448.0,1556.7362491413417,0.0,0.0,0.0,0.0,0.0,4894.0
False,4746.0,2920.0,2416.571043672202,21.0,58.0,1.0,11.0,50.0,357.0
False,3894.0,2158.0,2542.6485203465286,129.0,131.0,24.0,67.0,71.0,1993.0
False,792.0,506.0,2927.0870970703904,4.0,4.0,1.0,10.0,14.0,2794.0
False,10.0,8.0,10003.531546677988,11.0,20.0,5.0,15.0,34.0,1209.0
False,320.0,182.0,3448.685160950927,0.0,2.0,0.0,11.0,14.0,2721.0
True,146.0,92.0,1694.6703549052318,1.0,1.0,1.0,39.0,28.0,3344.0
False,3888.0,2064.0,7217.446745835146,170.0,169.0,43.0,116.0,202.0,15467.0
False,4868.0,3000.0,4188.100629276329,68.0,99.0,13.0,78.0,46.0,1898.0
False,618.0,426.0,1645.0957318156886,36.0,38.0,2.0,50.0,25.0,810.0
False,17850.0,10232.0,6092.627178529665,12.0,4.0,0.0,8.0,10.0,594.0
False,1342.0,770.0,6368.954117548929,11.0,23.0,9.0,25.0,30.0,3674.0
False,3534.0,2178.0,3739.994758899663,59.0,98.0,28.0,54.0,32.0,1481.0
False,90.0,58.0,6783.638882286542,91.0,171.0,40.0,49.0,43.0,1605.0
False,22674.0,13126.0,5703.527213143638,86.0,132.0,27.0,40.0,36.0,4951.0
False,5756.0,3512.0,3968.292770957633,23.0,51.0,10.0,26.0,24.0,3563.0
False,44.0,36.0,1774.8026221557247,50.0,59.0,14.0,24.0,28.0,1312.0
False,4464.0,2446.0,6228.799866580349,32.0,43.0,8.0,33.0,34.0,4183.0
False,3072.0,1910.0,3480.7088964427658,50.0,75.0,9.0,32.0,43.0,2499.0
False,110.0,70.0,3614.7903567959024,1.0,1.0,1.0,2.0,14.0,3227.0
False,38258.0,22190.0,3492.085853815699,4.0,8.0,4.0,28.0,26.0,6029.0
False,9718.0,5688.0,6824.339122843874,39.0,62.0,25.0,55.0,38.0,3497.0
False,45624.0,25770.0,4684.493695996054,5.0,13.0,11.0,20.0,42.0,7840.0
False,638.0,342.0,5452.079484046799,65.0,73.0,14.0,28.0,54.0,1871.0
False,4848.0,3156.0,3093.5912103932937,2.0,1.0,0.0,15.0,10.0,5754.0
False,6936.0,4620.0,4925.687628902372,2.0,2.0,1.0,4.0,4.0,1938.0
False,65604.0,34844.0,5406.062506985432,21.0,49.0,24.0,52.0,28.0,2409.0
False,22.0,14.0,2587.761778398214,2.0,0.0,0.0,0.0,10.0,260.0
False,1166.0,630.0,3978.4805934636784,25.0,57.0,26.0,51.0,48.0,1717.0
False,11096.0,5460.0,5408.039157822119,13.0,25.0,16.0,18.0,42.0,489.0
True,16220.0,9884.0,5304.736227305942,2.0,5.0,5.0,3.0,28.0,1548.0
False,2820.0,1638.0,3000.736314431778,114.0,580.0,46.0,67.0,431.0,3890.0
False,2872.0,1714.0,1774.2418800570292,135.0,278.0,35.0,89.0,139.0,9393.0
True,9824.0,6036.0,4286.741177851642,53.0,51.0,24.0,54.0,54.0,8922.0
False,1750.0,1176.0,1641.7521696266242,25.0,61.0,3.0,7.0,24.0,449.0
True,48404.0,25628.0,4496.583681759416,548.0,1799.0,218.0,738.0,972.0,11057.0
True,35372.0,18214.0,5377.487546787184,456.0,980.0,134.0,579.0,1120.0,11473.0
False,5422.0,2920.0,8662.09680041855,4.0,7.0,0.0,19.0,10.0,7708.0
False,58.0,32.0,1962.818203624749,4.0,7.0,0.0,19.0,10.0,7708.0
False,2376.0,1312.0,2246.8384755111483,23.0,43.0,24.0,31.0,50.0,5281.0
False,25364.0,14296.0,5005.673019471824,56.0,64.0,8.0,43.0,42.0,3436.0
True,3308.0,1970.0,5364.876331810987,34.0,24.0,17.0,67.0,92.0,2315.0
True,5956.0,3458.0,9516.025277385928,198.0,188.0,85.0,84.0,192.0,12832.0
True,54.0,34.0,783.5238575319133,186.0,110.0,75.0,61.0,178.0,0.0
True,5694.0,3618.0,2587.7163948763764,304.0,701.0,108.0,249.0,306.0,4384.0
True,24.0,14.0,2373.6322498328323,53.0,67.0,52.0,30.0,72.0,2582.0
True,9528.0,5936.0,5043.575755352232,83.0,66.0,65.0,44.0,106.0,10193.0
False,1690.0,746.0,778.9469170494827,96.0,92.0,30.0,73.0,61.0,6559.0
True,2972.0,1374.0,657.3852680512332,460.0,951.0,225.0,821.0,1877.0,6341.0
False,2122.0,1378.0,1959.7802697001296,9.0,26.0,13.0,49.0,30.0,6407.0
False,6160.0,3574.0,2390.3339942343446,0.0,3.0,3.0,6.0,2.0,772.0
False,1352.0,688.0,1849.126358881038,16.0,14.0,3.0,55.0,24.0,1344.0
False,1944.0,1066.0,8508.00548542421,18.0,4.0,0.0,34.0,28.0,2310.0
True,2546.0,1462.0,1751.4046472374157,52.0,43.0,34.0,115.0,93.0,7006.0
False,2328.0,1280.0,2278.3790640136235,12.0,13.0,4.0,25.0,26.0,1847.0
True,6080.0,3894.0,772.6819545552206,15.0,33.0,13.0,29.0,24.0,14812.0
True,22.0,18.0,3805.168729546757,122.0,233.0,58.0,98.0,133.0,9893.0
False,812.0,478.0,1465.9942770372718,72.0,31.0,8.0,32.0,14.0,5557.0
False,370.0,214.0,3008.7959675548186,47.0,50.0,27.0,47.0,22.0,1407.0
False,1594.0,992.0,2278.002848494762,0.0,0.0,3.0,10.0,28.0,4694.0
False,1456.0,754.0,1959.349728383504,2.0,2.0,1.0,23.0,4.0,3066.0
False,1708.0,1094.0,2646.1114368767026,197.0,279.0,103.0,87.0,248.0,4515.0
False,1048.0,510.0,1897.5162902667448,32.0,106.0,16.0,39.0,6.0,4101.0
False,354.0,212.0,2487.847229319041,26.0,30.0,13.0,67.0,44.0,1305.0
False,3516.0,2320.0,1775.8917850389005,0.0,1.0,0.0,15.0,28.0,1269.0
True,1352.0,626.0,3279.1658649633323,62.0,65.0,16.0,49.0,46.0,14469.0
False,12326.0,7432.0,2191.673138361962,102.0,241.0,63.0,99.0,149.0,2922.0
False,17202.0,10122.0,5326.262549813569,20.0,22.0,7.0,24.0,6.0,8872.0
True,116.0,50.0,924.6269147886358,162.0,244.0,34.0,58.0,47.0,5371.0
True,8708.0,4740.0,3021.8138429662054,195.0,143.0,62.0,127.0,215.0,2756.0
False,270.0,140.0,1679.9475549779334,26.0,24.0,7.0,63.0,42.0,6143.0
True,764.0,420.0,5696.094945354516,85.0,126.0,114.0,162.0,298.0,8400.0
False,1744.0,952.0,4680.082003234588,37.0,26.0,11.0,26.0,60.0,6409.0
False,1310.0,724.0,4175.775833657385,2.0,8.0,11.0,7.0,12.0,5468.0
False,14646.0,8758.0,2803.3586168127986,232.0,352.0,67.0,112.0,317.0,11157.0
False,460.0,294.0,2139.2456717594773,32.0,36.0,14.0,25.0,47.0,3200.0
True,962.0,484.0,4014.392287499605,65.0,199.0,14.0,56.0,63.0,2350.0
False,732.0,476.0,958.5561157285224,118.0,181.0,35.0,84.0,156.0,5030.0
False,30.0,20.0,3100.7654828350837,67.0,62.0,23.0,83.0,107.0,3797.0
False,130.0,88.0,2213.461534229335,64.0,98.0,28.0,34.0,32.0,3617.0
False,3976.0,2306.0,2834.167812281938,135.0,238.0,42.0,70.0,78.0,2451.0
False,6020.0,3534.0,3358.7224513301035,30.0,43.0,12.0,67.0,84.0,3773.0
False,628.0,302.0,9853.793023997414,8.0,24.0,3.0,48.0,20.0,1960.0
False,558.0,268.0,10797.584019901124,0.0,5.0,0.0,7.0,4.0,913.0
False,664.0,404.0,2956.618790402657,60.0,84.0,6.0,76.0,41.0,1013.0
False,3260.0,1750.0,6318.121188984025,34.0,58.0,1.0,63.0,61.0,979.0
False,170.0,142.0,850.0991502306641,0.0,2.0,2.0,0.0,8.0,988.0
False,1782.0,1074.0,1474.9948993565429,5.0,6.0,3.0,15.0,8.0,1745.0
False,1838.0,1134.0,1709.2233826744446,4.0,2.0,2.0,26.0,32.0,3329.0
True,10.0,10.0,1348.3069954269029,135.0,56.0,72.0,150.0,254.0,6254.0
False,2960.0,1778.0,5646.09508629325,3.0,18.0,7.0,35.0,12.0,7309.0
False,5514.0,3386.0,2553.768648176442,1.0,0.0,1.0,0.0,18.0,1084.0
False,1050.0,706.0,2700.8530609317954,0.0,1.0,0.0,13.0,38.0,1028.0
False,500.0,396.0,1618.770923354811,3.0,2.0,2.0,19.0,18.0,2216.0
False,6468.0,3824.0,6449.180026040838,2.0,2.0,1.0,14.0,12.0,1457.0
True,3050.0,1798.0,9104.763203188497,199.0,53.0,24.0,95.0,112.0,16205.0
False,21958.0,13032.0,3951.9789371146617,17.0,9.0,7.0,33.0,74.0,2192.0
True,348.0,196.0,6176.550753363385,1.0,0.0,0.0,2.0,16.0,30506.0
False,852.0,506.0,6889.321041138467,71.0,82.0,19.0,43.0,94.0,6960.0
False,1882.0,1186.0,3093.349133145028,2.0,2.0,4.0,13.0,40.0,19687.0
True,8228.0,4640.0,2475.889700451709,52.0,93.0,20.0,46.0,154.0,6745.0
False,8588.0,5366.0,4842.576222666823,117.0,111.0,29.0,154.0,190.0,4295.0
False,26694.0,14930.0,5560.12448696039,98.0,112.0,27.0,113.0,154.0,8759.0
False,7848.0,4720.0,2052.604970864389,13.0,20.0,3.0,52.0,56.0,3654.0
False,18.0,18.0,4426.12950391391,3.0,2.0,2.0,22.0,20.0,1634.0
False,10110.0,5800.0,2559.1633693648687,33.0,53.0,7.0,61.0,28.0,4961.0
False,582.0,384.0,2593.3037174027754,9.0,15.0,3.0,23.0,15.0,4372.0
True,2.0,0.0,5182.355197172093,21.0,33.0,9.0,25.0,14.0,3235.0
True,1212.0,650.0,2169.6682100564367,10.0,12.0,7.0,37.0,20.0,2953.0
True,526.0,320.0,5784.743824275852,35.0,24.0,26.0,26.0,169.0,3559.0
True,25572.0,14908.0,3864.213174253938,68.0,89.0,8.0,26.0,78.0,3305.0
True,9562.0,5374.0,1279.0291088057386,5.0,0.0,1.0,10.0,38.0,3332.0
True,914.0,582.0,3522.413020772716,22.0,22.0,7.0,18.0,16.0,997.0
True,7748.0,3828.0,2775.4638242960023,320.0,41.0,20.0,58.0,130.0,11271.0
True,3310.0,1810.0,4379.30061238035,116.0,91.0,45.0,100.0,229.0,29967.0
True,382.0,190.0,1997.3440641265097,123.0,122.0,60.0,108.0,220.0,15853.0
False,26822.0,15568.0,3518.0871562629204,235.0,439.0,95.0,289.0,336.0,9303.0
True,180.0,98.0,2705.6950365874072,70.0,88.0,93.0,55.0,298.0,4831.0
True,19680.0,11310.0,4563.237011113998,117.0,89.0,45.0,122.0,255.0,41079.0
True,13396.0,7440.0,6487.000467118029,50.0,33.0,18.0,44.0,122.0,19737.0
True,9674.0,5540.0,7762.157799000628,47.0,45.0,27.0,28.0,105.0,14897.0
True,642.0,318.0,5897.085123130456,12.0,42.0,31.0,14.0,40.0,13342.0
True,860.0,438.0,4329.324610998944,238.0,227.0,21.0,39.0,94.0,28733.0
True,24.0,10.0,12315.636615530522,306.0,381.0,77.0,279.0,227.0,19642.0
True,13432.0,7320.0,5471.79115131727,117.0,271.0,88.0,274.0,212.0,16486.0
False,2.0,2.0,681.2692976109716,66.0,82.0,19.0,41.0,54.0,412.0
False,298.0,192.0,1376.132926652301,3.0,2.0,0.0,15.0,0.0,2693.0
True,10572.0,5976.0,1888.4655996302488,27.0,22.0,10.0,39.0,52.0,10155.0
False,110.0,32.0,5317.884255738426,0.0,0.0,0.0,6.0,4.0,832.0
False,1330.0,878.0,2794.198628674017,33.0,42.0,8.0,43.0,14.0,3639.0
False,90.0,48.0,3514.152004484297,87.0,135.0,36.0,74.0,92.0,5148.0
False,910.0,516.0,2900.2427359215485,64.0,125.0,33.0,53.0,76.0,5144.0
False,26.0,16.0,5287.550927969814,29.0,34.0,6.0,49.0,35.0,1930.0
False,308.0,176.0,591.1596224808684,99.0,99.0,27.0,44.0,64.0,11800.0
False,178.0,104.0,2475.4609224494143,0.0,0.0,0.0,4.0,0.0,1742.0
False,10944.0,6054.0,2671.705399737688,81.0,429.0,30.0,94.0,98.0,3994.0
False,1194.0,708.0,7336.202512368613,8.0,25.0,3.0,49.0,34.0,1170.0
False,9606.0,5658.0,6115.744735012207,34.0,27.0,5.0,103.0,68.0,10402.0
False,648.0,380.0,2618.8998807169232,56.0,60.0,13.0,86.0,58.0,5249.0
False,442.0,290.0,2706.1733896039077,4.0,7.0,0.0,9.0,4.0,4483.0
False,594.0,352.0,1887.9381164414108,43.0,73.0,9.0,27.0,78.0,5101.0
False,1734.0,1016.0,1157.931287763177,32.0,30.0,16.0,33.0,44.0,4403.0
False,2850.0,1708.0,2708.8050550800526,40.0,52.0,10.0,51.0,49.0,8101.0
True,384.0,192.0,5324.7601503066735,239.0,404.0,62.0,206.0,353.0,10767.0
True,5404.0,3100.0,4939.427917133193,115.0,131.0,21.0,115.0,188.0,21019.0
True,9318.0,5946.0,6289.580594470073,43.0,45.0,36.0,58.0,56.0,8850.0
False,1392.0,738.0,4230.314219239861,23.0,41.0,13.0,33.0,18.0,2232.0
True,2.0,0.0,1554.5169689555823,177.0,247.0,66.0,82.0,82.0,7849.0
False,1858.0,1154.0,1614.9815698642371,19.0,18.0,3.0,38.0,12.0,6123.0
True,13082.0,6810.0,2755.2516077575306,8.0,35.0,9.0,16.0,21.0,2510.0
False,22.0,12.0,304.6832524220251,37.0,12.0,9.0,1.0,10.0,3.0
True,4336.0,2488.0,1420.048974649459,137.0,99.0,31.0,184.0,220.0,14949.0
True,14990.0,8712.0,2206.798579142146,26.0,21.0,28.0,117.0,138.0,7291.0
True,15630.0,9548.0,5219.912936500129,27.0,39.0,119.0,350.0,205.0,9881.0
True,14.0,6.0,3875.357992424174,76.0,73.0,53.0,78.0,346.0,6713.0
True,618.0,352.0,972.248192343578,74.0,151.0,53.0,158.0,52.0,5420.0
True,914.0,554.0,2989.149631540585,97.0,169.0,97.0,539.0,362.0,3872.0
True,172.0,98.0,2163.80173819596,30.0,29.0,22.0,83.0,174.0,8894.0
True,356.0,196.0,1126.809939113209,12.0,2.0,0.0,4.0,0.0,5679.0
True,236.0,120.0,1168.479286285772,19.0,20.0,3.0,2.0,4.0,4121.0
False,2546.0,1492.0,4377.495382755748,1.0,3.0,0.0,11.0,10.0,2821.0
False,588.0,294.0,5859.632437061886,30.0,43.0,10.0,23.0,16.0,701.0
False,468.0,304.0,8127.262189802149,11.0,20.0,3.0,52.0,30.0,877.0
True,41036.0,25530.0,6741.2896574241295,14.0,35.0,68.0,184.0,174.0,11932.0
False,44.0,22.0,12814.427374034602,28.0,45.0,7.0,26.0,16.0,2866.0
True,2100.0,1320.0,3014.817103687066,1.0,5.0,2.0,0.0,26.0,2472.0
True,10134.0,6186.0,4092.348201407845,130.0,315.0,102.0,59.0,181.0,8173.0
True,10004.0,5888.0,5717.482644715358,25.0,24.0,32.0,110.0,142.0,3930.0
True,2316.0,1352.0,1112.1706893591422,91.0,117.0,21.0,63.0,201.0,6319.0
False,676.0,392.0,1640.0229428074383,4.0,2.0,1.0,14.0,36.0,3330.0
True,5142.0,2620.0,4463.149868691666,167.0,368.0,140.0,259.0,434.0,16854.0
True,3964.0,2176.0,5510.714198070175,116.0,116.0,98.0,220.0,361.0,34039.0
False,486.0,274.0,2680.332094638151,6.0,14.0,1.0,10.0,6.0,3520.0
True,18.0,10.0,1514.790111886285,1.0,4.0,2.0,5.0,30.0,7443.0
True,19704.0,10764.0,6404.631710857684,10.0,21.0,12.0,21.0,40.0,2029.0
False,536.0,300.0,1727.1148132307558,80.0,95.0,12.0,38.0,34.0,11313.0
False,960.0,620.0,4666.353768082538,23.0,37.0,10.0,21.0,26.0,3310.0
True,1278.0,698.0,3424.3454647786843,188.0,284.0,96.0,152.0,294.0,10341.0
True,4442.0,2608.0,3932.9244465707866,16.0,45.0,2.0,19.0,18.0,2880.0
True,1802.0,1124.0,611.7125676660323,11.0,121.0,2.0,22.0,36.0,3376.0
False,1604.0,788.0,3135.4463090027425,0.0,2.0,0.0,37.0,24.0,3867.0
True,3758.0,2250.0,5394.1890840681335,25.0,50.0,31.0,16.0,55.0,3440.0
True,11892.0,6908.0,5877.631622291056,29.0,31.0,14.0,16.0,85.0,5087.0
True,5506.0,3024.0,5169.248746987019,24.0,33.0,14.0,19.0,51.0,3263.0
True,4002.0,2364.0,1337.0526598440676,250.0,152.0,50.0,150.0,241.0,3388.0
False,148.0,78.0,2876.8106021101894,33.0,49.0,9.0,39.0,35.0,2112.0
False,1882.0,1066.0,3050.761442960392,7.0,6.0,1.0,21.0,14.0,2120.0
False,4422.0,2462.0,2045.5788770580289,5.0,17.0,5.0,23.0,4.0,7200.0
False,11430.0,6258.0,2468.240479629667,1.0,4.0,0.0,21.0,6.0,5591.0
False,2342.0,1342.0,3483.1985129275595,0.0,4.0,0.0,32.0,10.0,2340.0
False,128.0,68.0,2249.1062231787014,112.0,154.0,35.0,60.0,80.0,3874.0
False,3418.0,1788.0,3625.042951096021,82.0,64.0,16.0,47.0,44.0,6318.0
False,5326.0,2970.0,5811.595949525875,75.0,107.0,28.0,63.0,56.0,8673.0
False,4846.0,2424.0,5828.876499508368,52.0,53.0,15.0,35.0,22.0,4243.0
False,7866.0,4354.0,2394.4183975544447,82.0,89.0,10.0,102.0,114.0,13397.0
True,44.0,22.0,1206.919975915296,8.0,7.0,18.0,24.0,46.0,6244.0
True,9916.0,5038.0,6559.174834755665,9.0,5.0,13.0,22.0,52.0,3336.0
False,7942.0,4660.0,3078.646009085984,5.0,32.0,4.0,86.0,48.0,7104.0
False,1500.0,638.0,2561.90368342656,31.0,18.0,15.0,5.0,10.0,1168.0
True,28558.0,15510.0,4565.281239982681,4.0,2.0,7.0,21.0,32.0,8222.0
True,1142.0,574.0,3204.791070957588,45.0,28.0,36.0,33.0,86.0,1756.0
True,434.0,246.0,3410.54857157524,61.0,28.0,29.0,77.0,106.0,2306.0
False,1156.0,662.0,4428.008223088869,10.0,9.0,0.0,34.0,16.0,1783.0
False,1484.0,876.0,2233.5122531607394,119.0,169.0,52.0,51.0,108.0,1888.0
True,626.0,274.0,3025.900029425009,79.0,163.0,44.0,62.0,98.0,1422.0
False,866.0,500.0,2361.844761004842,81.0,107.0,51.0,53.0,104.0,1312.0
False,6212.0,3694.0,2300.153677774514,76.0,102.0,35.0,72.0,124.0,2049.0
True,1144.0,636.0,1794.565968495723,32.0,1.0,2.0,7.0,10.0,3820.0
False,5882.0,3352.0,2234.567998034175,0.0,0.0,0.0,7.0,20.0,6338.0
False,1614.0,988.0,8038.755253128616,4.0,0.0,0.0,6.0,4.0,4222.0
False,40734.0,23828.0,5051.213946689651,77.0,95.0,25.0,47.0,95.0,11019.0
False,16738.0,9584.0,5024.072243344146,317.0,6.0,1.0,37.0,64.0,23152.0
False,1734.0,992.0,5884.395003597963,146.0,39.0,16.0,23.0,38.0,17251.0
False,524.0,326.0,1345.939959890797,141.0,262.0,39.0,84.0,86.0,2551.0
False,3090.0,2078.0,1844.908304025764,18.0,33.0,20.0,6.0,28.0,5248.0
False,2524.0,1508.0,2731.2732873002037,0.0,4.0,4.0,0.0,2.0,3813.0
False,1942.0,1080.0,1530.8018046353334,122.0,117.0,44.0,251.0,256.0,11713.0
False,550.0,306.0,3867.8074121985705,16.0,10.0,3.0,16.0,10.0,5508.0
False,254.0,144.0,422.426108163153,10.0,5.0,11.0,2.0,30.0,1386.0
False,5612.0,3200.0,3275.8720207217502,0.0,2.0,2.0,1.0,0.0,775.0
False,174.0,96.0,2398.645578756497,139.0,119.0,74.0,159.0,232.0,13541.0
False,2484.0,1434.0,2179.052553328839,69.0,120.0,20.0,36.0,1623.0,9662.0
False,320.0,240.0,1145.078542146236,95.0,168.0,17.0,71.0,50.0,715.0
False,14280.0,8250.0,3912.320661383588,0.0,0.0,0.0,10.0,9.0,3352.0
False,854.0,510.0,6159.007192538407,30.0,28.0,15.0,34.0,33.0,534.0
False,7310.0,4310.0,6357.792180750965,9.0,5.0,0.0,18.0,18.0,721.0
False,5574.0,3366.0,6367.459237597466,41.0,35.0,13.0,32.0,37.0,846.0
False,188.0,86.0,1498.2099400924667,0.0,2.0,3.0,5.0,0.0,427.0
False,3166.0,1796.0,2484.4601286703123,3.0,2.0,0.0,20.0,10.0,4640.0
False,262.0,102.0,384.7784135915135,13.0,26.0,4.0,27.0,14.0,3240.0
False,36.0,22.0,549.3476268838933,89.0,137.0,27.0,49.0,18.0,3977.0
False,2758.0,1678.0,2079.0240926049296,185.0,417.0,66.0,84.0,32.0,9720.0
False,4356.0,2490.0,2008.86864597374,81.0,139.0,36.0,22.0,17.0,7392.0
True,1608.0,990.0,7724.214814812299,68.0,35.0,47.0,344.0,340.0,21783.0
True,8.0,4.0,88.84561417363061,17.0,12.0,14.0,40.0,165.0,21657.0
True,1228.0,868.0,7265.399993450342,17.0,21.0,39.0,87.0,205.0,29847.0
False,642.0,354.0,3973.6928433439857,12.0,34.0,7.0,20.0,46.0,4073.0
False,3584.0,2140.0,2660.3914187194555,4.0,10.0,2.0,5.0,6.0,188.0
False,46.0,22.0,4857.871457126852,8.0,7.0,2.0,34.0,8.0,16172.0
True,1276.0,794.0,3486.581219367576,134.0,134.0,30.0,46.0,136.0,18295.0
True,3010.0,1646.0,4440.376535551126,70.0,67.0,34.0,82.0,112.0,22563.0
False,456.0,288.0,924.2575284684276,36.0,16.0,2.0,20.0,2.0,1333.0
True,83174.0,45578.0,4730.703937491106,258.0,336.0,178.0,415.0,516.0,10670.0
True,39820.0,20752.0,3912.742566193513,208.0,233.0,131.0,433.0,410.0,10556.0
True,41976.0,22710.0,2679.8569800246883,169.0,163.0,107.0,288.0,366.0,7757.0
True,15094.0,7996.0,5343.121051035116,255.0,377.0,130.0,312.0,376.0,10557.0
True,16100.0,6840.0,754.5381468590232,93.0,97.0,54.0,116.0,202.0,12410.0
True,42.0,30.0,881.6517867871323,123.0,159.0,50.0,57.0,145.0,18290.0
True,3526.0,1712.0,3678.300603214302,113.0,156.0,47.0,61.0,106.0,2190.0
False,9234.0,5018.0,3126.4864493265577,10.0,8.0,6.0,11.0,6.0,2748.0
False,1366.0,744.0,3591.36676497106,16.0,24.0,3.0,31.0,81.0,6907.0
False,21248.0,11012.0,6756.564613348259,22.0,29.0,15.0,22.0,46.0,3471.0
False,1432.0,842.0,3966.876857498789,21.0,32.0,17.0,43.0,53.0,5099.0
False,2018.0,1308.0,2222.4393097445086,40.0,70.0,14.0,50.0,43.0,6319.0
False,9438.0,5264.0,3822.575090719572,94.0,94.0,29.0,33.0,33.0,3113.0
False,1992.0,1122.0,931.4992494587856,0.0,46.0,47.0,6.0,10.0,3210.0
False,20978.0,10884.0,5017.226457964126,93.0,117.0,49.0,45.0,37.0,4853.0
False,2556.0,1470.0,3317.5179004522724,16.0,5.0,3.0,15.0,22.0,1603.0
False,29910.0,17910.0,3992.250623507826,9.0,8.0,2.0,11.0,12.0,1424.0
False,7970.0,4518.0,2408.922574330186,3.0,1.0,3.0,7.0,6.0,1483.0
False,290.0,150.0,2281.089988065501,34.0,71.0,10.0,36.0,12.0,1578.0
False,486.0,296.0,3367.852467480413,94.0,26.0,11.0,30.0,42.0,7138.0
True,24374.0,14624.0,3956.78752541442,188.0,299.0,90.0,95.0,221.0,16718.0
True,7630.0,4090.0,3178.908110656372,10.0,8.0,2.0,23.0,8.0,3497.0
True,23310.0,14026.0,5005.730580798183,163.0,58.0,24.0,58.0,56.0,6953.0
True,12.0,6.0,3338.0099195559637,13.0,10.0,20.0,49.0,92.0,8054.0
False,86.0,52.0,1939.05071276296,46.0,29.0,12.0,45.0,42.0,3531.0
False,2196.0,1290.0,2709.820071553031,67.0,91.0,13.0,37.0,49.0,3720.0
False,8126.0,4330.0,4674.11703645945,101.0,117.0,22.0,66.0,88.0,4962.0
False,18256.0,9694.0,4766.015025100361,98.0,139.0,25.0,29.0,44.0,3670.0
True,16742.0,10254.0,3541.4281293947056,25.0,19.0,13.0,13.0,40.0,6828.0
True,4194.0,2620.0,3940.006386356268,89.0,80.0,20.0,36.0,40.0,9496.0
True,348.0,184.0,3152.927288268453,139.0,113.0,27.0,59.0,106.0,5536.0
False,1926.0,964.0,7065.12850647359,10.0,11.0,4.0,30.0,10.0,391.0
False,638.0,412.0,4074.9808380291465,1.0,4.0,5.0,10.0,4.0,2616.0
False,576.0,340.0,3278.278903855332,0.0,0.0,0.0,0.0,0.0,1614.0
True,13914.0,7322.0,5655.312168088085,29.0,69.0,18.0,39.0,90.0,12908.0
True,15920.0,8270.0,2176.9443568637203,206.0,715.0,67.0,64.0,128.0,3451.0
False,2594.0,1354.0,5096.666203704631,72.0,97.0,23.0,56.0,42.0,1781.0
True,6224.0,3592.0,5858.7210696445945,13.0,0.0,4.0,12.0,4.0,12663.0
True,1824.0,1142.0,3819.098566402222,17.0,13.0,3.0,7.0,4.0,1104.0
True,822.0,562.0,1704.505056623649,76.0,168.0,36.0,196.0,234.0,15322.0
True,4052.0,1956.0,10719.25825795839,61.0,56.0,5.0,31.0,94.0,2853.0
True,1198.0,628.0,1409.0180156831195,54.0,44.0,8.0,31.0,68.0,2662.0
True,86.0,52.0,541.0039218568413,229.0,438.0,140.0,182.0,439.0,14638.0
False,10528.0,5756.0,5650.74929370035,146.0,72.0,31.0,137.0,139.0,14310.0
False,15948.0,9266.0,3698.3598298490274,139.0,106.0,23.0,37.0,158.0,8285.0
True,3182.0,2000.0,1828.9840420497237,84.0,123.0,32.0,80.0,89.0,5558.0
True,492.0,298.0,1063.9874709477397,149.0,75.0,26.0,200.0,255.0,16796.0
False,1714.0,1026.0,2945.513750713601,19.0,33.0,4.0,38.0,8.0,2952.0
False,4454.0,2508.0,8561.950923691968,11.0,11.0,4.0,49.0,17.0,2693.0
True,1886.0,1074.0,1091.528060210821,118.0,435.0,49.0,83.0,163.0,19076.0
True,2634.0,1458.0,1847.0609950487803,107.0,562.0,42.0,58.0,145.0,12821.0
False,19246.0,11206.0,3371.086913561944,93.0,140.0,74.0,153.0,90.0,12895.0
True,3662.0,2452.0,961.706623614726,191.0,379.0,100.0,252.0,206.0,8068.0
True,2516.0,1580.0,6481.804642024481,87.0,156.0,35.0,70.0,72.0,12800.0
True,118.0,48.0,1003.1398111984612,254.0,384.0,57.0,181.0,199.0,12633.0
True,7934.0,4258.0,4925.75304737299,254.0,384.0,57.0,181.0,199.0,12633.0
True,10894.0,6624.0,4581.25988285233,315.0,519.0,135.0,193.0,374.0,12720.0
False,73520.0,40956.0,4677.590060420588,14.0,39.0,3.0,21.0,14.0,15077.0
False,206.0,116.0,6601.253913202743,72.0,87.0,3.0,67.0,58.0,8927.0
False,21366.0,12584.0,2817.378006012771,94.0,152.0,39.0,120.0,116.0,4977.0
True,72840.0,41518.0,3021.9891127329524,169.0,538.0,82.0,111.0,178.0,15513.0
False,18932.0,10802.0,3116.7978692715,99.0,172.0,67.0,132.0,201.0,3067.0
False,22780.0,12294.0,5820.834958946848,15.0,5.0,5.0,22.0,34.0,6387.0
False,32694.0,18704.0,3981.195459854662,106.0,106.0,11.0,111.0,147.0,12736.0
False,10680.0,6284.0,3239.395260929808,143.0,252.0,50.0,100.0,573.0,9543.0
True,9338.0,4648.0,2778.962338299164,8.0,3.0,3.0,7.0,25.0,476.0
False,25564.0,14308.0,4260.536450379914,93.0,64.0,25.0,61.0,66.0,8118.0
