Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop,站点,平均乘距,year,station_name,cos_theta,cos_abs
14228,2017_鹅公岭市场,92.0,42.0,50.0,1874.0,False,712.0,68.0,87.0,73.0,249.0,92.0,11.0,61.0,8.0,6.0,20.0,1.0,10.0,8.0,1886,4123.0,2017_鹅公岭市场,6174.447427912471,2017,鹅公岭市场,0.9411817750341662,0.9411817750341662
14229,2017_鹅公岭村委,1726.0,870.0,856.0,5120.0,False,426.0,22.0,59.0,56.0,117.0,62.0,7.0,55.0,3.0,7.0,12.0,0.0,6.0,3.0,5249,6193.0,2017_鹅公岭村委,2112.8057995611034,2017,鹅公岭村委,-0.2824837865837595,0.2824837865837595
14230,2017_鹅公岭社区,6728.0,3644.0,3084.0,1790.0,False,623.0,16.0,100.0,63.0,201.0,100.0,11.0,76.0,5.0,3.0,15.0,0.0,9.0,3.0,1802,8214.0,2017_鹅公岭社区,4671.998360839399,2017,鹅公岭社区,0.6991830582321957,0.6991830582321957
14231,2017_鹅溪小学,2330.0,1144.0,1186.0,1873.0,False,382.0,14.0,50.0,43.0,84.0,48.0,6.0,26.0,2.0,7.0,6.0,0.0,3.0,3.0,1885,4278.0,2017_鹅溪小学,5235.325452420917,2017,鹅溪小学,0.9025502513622934,0.9025502513622934
14232,2017_鹊山路口,9906.0,5420.0,4486.0,2075.0,False,529.0,16.0,193.0,27.0,105.0,60.0,2.0,65.0,2.0,2.0,8.0,0.0,3.0,2.0,2102,13002.0,2017_鹊山路口,2440.440667378557,2017,鹊山路口,-0.41033220382504615,0.41033220382504615
14235,2017_鹏城变电站,11110.0,6420.0,4690.0,1443.0,False,187.0,0.0,106.0,14.0,23.0,34.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,1455,7065.0,2017_鹏城变电站,2698.689522149632,2017,鹏城变电站,0.9340639980723359,0.9340639980723359
14236,2017_鹏城桥,9408.0,4730.0,4678.0,5617.0,False,34.0,0.0,1.0,3.0,2.0,4.0,0.0,4.0,0.0,2.0,1.0,4.0,0.0,11.0,5759,1127.0,2017_鹏城桥,1326.8322632803754,2017,鹏城桥,0.9948797756515831,0.9948797756515831
14240,2017_鹏辉达工业园,318.0,174.0,144.0,3718.0,False,218.0,2.0,109.0,12.0,26.0,21.0,0.0,64.0,1.0,1.0,5.0,0.0,1.0,0.0,3747,1681.0,2017_鹏辉达工业园,1770.5742570055495,2017,鹏辉达工业园,0.31245042474596296,0.31245042474596296
14241,2017_鹏达学校,960.0,526.0,434.0,5227.0,False,620.0,42.0,68.0,88.0,204.0,126.0,21.0,66.0,4.0,7.0,22.0,1.0,5.0,6.0,5355,1556.0,2017_鹏达学校,1773.3232880743494,2017,鹏达学校,0.452649307454694,0.452649307454694
14243,2017_鹏达花园南门,932.0,504.0,428.0,4901.0,False,496.0,26.0,69.0,72.0,137.0,97.0,17.0,72.0,3.0,4.0,16.0,1.0,6.0,6.0,5033,1238.0,2017_鹏达花园南门,1827.2913045322164,2017,鹏达花园南门,-0.7981658373174376,0.7981658373174376
14244,2017_鹏达路口,2834.0,1582.0,1252.0,4860.0,False,535.0,30.0,89.0,66.0,159.0,96.0,14.0,72.0,13.0,7.0,13.0,1.0,4.0,8.0,4977,1984.0,2017_鹏达路口,2018.3548963065807,2017,鹏达路口,0.10786963154359605,0.10786963154359605
14245,2017_鹏通物流,998.0,562.0,436.0,2545.0,True,72.0,0.0,15.0,38.0,8.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2586,3713.0,2017_鹏通物流,983.3764250620344,2017,鹏通物流,0.5701231717179256,0.5701231717179256
14246,2017_鹏鼎控股,972.0,632.0,340.0,2381.0,False,27.0,0.0,11.0,1.0,3.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2423,6540.0,2017_鹏鼎控股,646.7810771818469,2017,鹏鼎控股,0.5130030465410841,0.5130030465410841
14247,2017_鹤洲小学,4874.0,2506.0,2368.0,8250.0,False,30.0,2.0,23.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8523,3900.0,2017_鹤洲小学,4576.423531482206,2017,鹤洲小学,0.9123321534181423,0.9123321534181423
14248,2017_鹤洲桥底,27290.0,14552.0,12738.0,1965.0,False,540.0,10.0,136.0,49.0,137.0,102.0,7.0,53.0,1.0,20.0,11.0,0.0,3.0,9.0,1977,10997.0,2017_鹤洲桥底,4426.988737635932,2017,鹤洲桥底,0.883602240653195,0.883602240653195
14249,2017_鹤洲立交,21408.0,12340.0,9068.0,1637.0,False,279.0,184.0,81.0,38.0,16.0,5.0,0.0,27.0,5.0,0.0,0.0,0.0,3.0,0.0,1649,21966.0,2017_鹤洲立交,3710.274349775296,2017,鹤洲立交,0.9357525411739966,0.9357525411739966
14251,2017_鹤源路口,1036.0,644.0,392.0,2963.0,False,484.0,24.0,56.0,60.0,138.0,119.0,6.0,46.0,7.0,11.0,12.0,2.0,3.0,6.0,2992,2459.0,2017_鹤源路口,967.416266594637,2017,鹤源路口,0.9780623662984121,0.9780623662984121
14254,2017_麒麟天桥,514.0,310.0,204.0,2382.0,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2424,3887.0,2017_麒麟天桥,1645.4292888545313,2017,麒麟天桥,0.28654116697291143,0.28654116697291143
14255,2017_麒麟小学,1358.0,808.0,550.0,5628.0,False,787.0,46.0,395.0,60.0,85.0,66.0,17.0,142.0,7.0,4.0,8.0,1.0,6.0,7.0,5770,10979.0,2017_麒麟小学,1015.2127465520736,2017,麒麟小学,0.4715709824949096,0.4715709824949096
14257,2017_麒麟山庄接待处,192.0,104.0,88.0,617.0,False,28.0,0.0,1.0,1.0,1.0,4.0,2.0,15.0,0.0,5.0,2.0,0.0,0.0,3.0,617,1482.0,2017_麒麟山庄接待处,2926.4453570465957,2017,麒麟山庄接待处,0.5800554759182545,0.5800554759182545
14258,2017_麒麟山疗养院,30222.0,17524.0,12698.0,616.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616,834.0,2017_麒麟山疗养院,2574.627494853428,2017,麒麟山疗养院,0.9835471242279442,0.9835471242279442
14259,2017_麒麟花园,272.0,174.0,98.0,488.0,False,577.0,20.0,153.0,80.0,74.0,66.0,33.0,136.0,16.0,9.0,9.0,0.0,14.0,1.0,488,12925.0,2017_麒麟花园,4176.965531683196,2017,麒麟花园,-0.6788808836690876,0.6788808836690876
14260,2017_麦克维尔公司,3324.0,2002.0,1322.0,3837.0,False,277.0,4.0,79.0,32.0,74.0,42.0,0.0,51.0,0.0,5.0,7.0,0.0,1.0,0.0,3866,9090.0,2017_麦克维尔公司,2246.952232161394,2017,麦克维尔公司,-0.8838665577090191,0.8838665577090191
14261,2017_麦博工业区,10.0,4.0,6.0,5536.0,False,270.0,12.0,29.0,45.0,87.0,65.0,4.0,9.0,0.0,2.0,6.0,0.0,4.0,4.0,5678,757.0,2017_麦博工业区,4161.483436624093,2017,麦博工业区,0.9470834219296894,0.9470834219296894
14262,2017_麻布新村,7254.0,4050.0,3204.0,2526.0,False,54.0,0.0,37.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2567,3101.0,2017_麻布新村,3616.908523003744,2017,麻布新村,0.9934647723963523,0.9934647723963523
14263,2017_麻磡幼儿园,1690.0,1068.0,622.0,755.0,False,227.0,0.0,87.0,24.0,43.0,38.0,3.0,19.0,2.0,1.0,8.0,1.0,1.0,1.0,754,590.0,2017_麻磡幼儿园,4241.567491234147,2017,麻磡幼儿园,0.9584380506452401,0.9584380506452401
14264,2017_麻磡村口,4104.0,2516.0,1588.0,753.0,False,85.0,0.0,44.0,5.0,11.0,9.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,1.0,752,687.0,2017_麻磡村口,5322.616717456383,2017,麻磡村口,0.2750396627425,0.2750396627425
14265,2017_麻磡村市场,1956.0,1190.0,766.0,754.0,False,274.0,0.0,105.0,26.0,57.0,44.0,2.0,23.0,3.0,3.0,10.0,1.0,3.0,2.0,753,876.0,2017_麻磡村市场,5339.922577468642,2017,麻磡村市场,0.9384361219889905,0.9384361219889905
14267,2017_黄埔工业区,1662.0,842.0,820.0,2334.0,False,96.0,0.0,78.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2376,4325.0,2017_黄埔工业区,1964.4761679261096,2017,黄埔工业区,-0.26167340093506675,0.26167340093506675
14269,2017_黄埔旧村,36.0,22.0,14.0,4640.0,False,518.0,20.0,80.0,76.0,175.0,93.0,8.0,16.0,2.0,13.0,18.0,0.0,9.0,7.0,4742,4050.0,2017_黄埔旧村,2147.515995103591,2017,黄埔旧村,-0.5538109118546949,0.5538109118546949
14270,2017_黄埔村委,2496.0,1350.0,1146.0,2549.0,False,1608.0,10.0,150.0,197.0,830.0,233.0,20.0,19.0,2.0,31.0,44.0,0.0,12.0,25.0,2590,9244.0,2017_黄埔村委,1204.3768265808787,2017,黄埔村委,-0.2390353903569819,0.2390353903569819
14271,2017_黄埔酒店,4040.0,2188.0,1852.0,6014.0,False,538.0,4.0,39.0,60.0,241.0,100.0,15.0,11.0,2.0,15.0,6.0,0.0,7.0,27.0,6259,7709.0,2017_黄埔酒店,1607.8333620206924,2017,黄埔酒店,-0.9234680501207677,0.9234680501207677
14277,2017_黄沙坑社区,160.0,92.0,68.0,3976.0,False,108.0,2.0,4.0,5.0,12.0,14.0,3.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,4005,3776.0,2017_黄沙坑社区,1016.183880160482,2017,黄沙坑社区,-0.4461299272989124,0.4461299272989124
14278,2017_黄泥园,886.0,560.0,326.0,4017.0,False,28.0,0.0,3.0,3.0,10.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4046,171.0,2017_黄泥园,2907.554035816712,2017,黄泥园,0.9778691045222316,0.9778691045222316
14283,2017_黄竹村,470.0,292.0,178.0,3913.0,False,161.0,14.0,69.0,17.0,31.0,18.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,3942,1258.0,2017_黄竹村,593.6996122352797,2017,黄竹村,-0.7798487479722044,0.7798487479722044
14292,2017_黄金洞,3388.0,1874.0,1514.0,5010.0,False,122.0,6.0,85.0,3.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5139,2771.0,2017_黄金洞,3320.1675522366904,2017,黄金洞,0.9971516362100022,0.9971516362100022
14293,2017_黄阁坑市场,314.0,166.0,148.0,4908.0,False,160.0,4.0,30.0,14.0,26.0,29.0,0.0,26.0,11.0,1.0,2.0,0.0,6.0,2.0,5040,6497.0,2017_黄阁坑市场,3571.977347522193,2017,黄阁坑市场,-0.8714018385257702,0.8714018385257702
14294,2017_黄阁翠苑,5854.0,3054.0,2800.0,1835.0,False,168.0,6.0,17.0,14.0,39.0,21.0,14.0,28.0,5.0,2.0,6.0,0.0,3.0,0.0,1847,3163.0,2017_黄阁翠苑,5176.523524929657,2017,黄阁翠苑,-0.16588122137397676,0.16588122137397676
14295,2017_黄阁翠苑北,2706.0,1588.0,1118.0,2870.0,False,324.0,2.0,170.0,14.0,38.0,20.0,6.0,39.0,5.0,3.0,3.0,0.0,16.0,1.0,2899,4706.0,2017_黄阁翠苑北,3134.662838753531,2017,黄阁翠苑北,-0.9923598712562578,0.9923598712562578
14296,2017_黄麻埔新村,1850.0,1086.0,764.0,6590.0,False,718.0,4.0,35.0,43.0,96.0,45.0,4.0,18.0,7.0,4.0,11.0,0.0,2.0,1.0,6827,5847.0,2017_黄麻埔新村,1373.3772405029436,2017,黄麻埔新村,0.1263354785989101,0.1263354785989101
14297,2017_黄麻布,4152.0,2320.0,1832.0,2016.0,False,636.0,28.0,169.0,62.0,200.0,98.0,7.0,19.0,0.0,15.0,14.0,0.0,5.0,18.0,2028,2930.0,2017_黄麻布,2472.325193583701,2017,黄麻布,0.8140515325186752,0.8140515325186752
14299,2017_黄麻布总站,20206.0,9920.0,10286.0,2015.0,False,709.0,32.0,172.0,68.0,228.0,118.0,14.0,22.0,2.0,10.0,22.0,1.0,9.0,17.0,2027,4627.0,2017_黄麻布总站,3907.880177308888,2017,黄麻布总站,0.8733770859778361,0.8733770859778361
14300,2017_黎光会所,2924.0,1682.0,1242.0,2156.0,False,81.0,6.0,56.0,2.0,3.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2183,1673.0,2017_黎光会所,1809.4327566901648,2017,黎光会所,-0.6236174948644294,0.6236174948644294
14301,2017_黎光工业区总站,12122.0,6494.0,5628.0,3416.0,False,47.0,0.0,29.0,2.0,5.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3445,1269.0,2017_黎光工业区总站,2747.152380161583,2017,黎光工业区总站,0.3211468425464099,0.3211468425464099
14302,2017_黎光村,8538.0,4720.0,3818.0,2159.0,False,20.0,0.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186,1368.0,2017_黎光村,2297.723953765093,2017,黎光村,0.6700937794488733,0.6700937794488733
14303,2017_黎光社康中心,148.0,90.0,58.0,3417.0,False,291.0,0.0,35.0,29.0,68.0,51.0,2.0,8.0,4.0,5.0,11.0,1.0,3.0,3.0,3446,1429.0,2017_黎光社康中心,2756.7716126830724,2017,黎光社康中心,0.9203362589193366,0.9203362589193366
14305,2017_鼎太风华,16858.0,10542.0,6316.0,532.0,True,1035.0,36.0,83.0,124.0,258.0,121.0,36.0,148.0,7.0,11.0,28.0,4.0,5.0,8.0,532,16062.0,2017_鼎太风华,1785.4051718914825,2017,鼎太风华,0.6400648476040167,0.6400648476040167
14307,2017_鼎胜山邻,23802.0,14078.0,9724.0,261.0,True,339.0,66.0,90.0,16.0,51.0,39.0,10.0,42.0,9.0,3.0,7.0,1.0,5.0,4.0,261,6776.0,2017_鼎胜山邻,3111.490611219516,2017,鼎胜山邻,0.9997626399095283,0.9997626399095283
14310,2017_龙东村委,936.0,610.0,326.0,3571.0,False,369.0,18.0,70.0,46.0,135.0,49.0,1.0,45.0,4.0,3.0,8.0,0.0,5.0,6.0,3600,3767.0,2017_龙东村委,2395.769743089787,2017,龙东村委,0.9759783521221762,0.9759783521221762
14311,2017_龙东汽车站,1460.0,856.0,604.0,5099.0,False,533.0,32.0,91.0,78.0,193.0,58.0,8.0,69.0,6.0,4.0,7.0,0.0,8.0,7.0,5228,5120.0,2017_龙东汽车站,5298.921827624551,2017,龙东汽车站,-0.7180169035635326,0.7180169035635326
14312,2017_龙东社区,15948.0,8448.0,7500.0,1827.0,False,499.0,28.0,71.0,48.0,194.0,64.0,4.0,37.0,2.0,3.0,15.0,0.0,4.0,9.0,1839,3603.0,2017_龙东社区,4196.8248047089455,2017,龙东社区,0.18140798290518248,0.18140798290518248
14318,2017_龙侨华工业园,1022.0,634.0,388.0,5069.0,False,40.0,0.0,21.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5198,2422.0,2017_龙侨华工业园,2366.0991991091373,2017,龙侨华工业园,0.8777728544142314,0.8777728544142314
14319,2017_龙光城,490.0,308.0,182.0,5330.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5458,1716.0,2017_龙光城,3349.1534114568435,2017,龙光城,0.916536927650885,0.916536927650885
14322,2017_龙兴路口,1412.0,828.0,584.0,1739.0,False,450.0,28.0,140.0,44.0,136.0,54.0,3.0,16.0,3.0,8.0,7.0,1.0,3.0,1.0,1751,1794.0,2017_龙兴路口,4587.466049234675,2017,龙兴路口,-0.9546616847363208,0.9546616847363208
14330,2017_龙华交管所,8170.0,4216.0,3954.0,5361.0,False,584.0,64.0,298.0,23.0,71.0,54.0,3.0,69.0,8.0,7.0,3.0,0.0,10.0,3.0,5489,14401.0,2017_龙华交管所,3038.1529530332214,2017,龙华交管所,0.7711801761241553,0.7711801761241553
14331,2017_龙华人民医院,16438.0,9416.0,7022.0,2077.0,False,368.0,34.0,40.0,49.0,103.0,59.0,11.0,85.0,4.0,2.0,26.0,0.0,0.0,2.0,2104,7981.0,2017_龙华人民医院,2914.4570557973534,2017,龙华人民医院,0.5709302171100977,0.5709302171100977
14334,2017_龙华先进产业园,516.0,252.0,264.0,3881.0,False,165.0,8.0,67.0,21.0,42.0,8.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,3.0,3910,2628.0,2017_龙华先进产业园,1325.5165036795352,2017,龙华先进产业园,0.4779587632181554,0.4779587632181554
14338,2017_龙华区办事大厅,13872.0,7366.0,6506.0,3392.0,False,512.0,6.0,65.0,77.0,105.0,77.0,16.0,41.0,40.0,38.0,9.0,0.0,11.0,6.0,3421,12274.0,2017_龙华区办事大厅,2919.8739732806885,2017,龙华区办事大厅,-0.9893543219534076,0.9893543219534076
14344,2017_龙华天虹商场,57840.0,32288.0,25552.0,1123.0,False,128.0,0.0,43.0,11.0,19.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,1121,14988.0,2017_龙华天虹商场,3594.5799126456805,2017,龙华天虹商场,-0.05354292818038238,0.05354292818038238
14345,2017_龙华妇幼中心,278.0,156.0,122.0,5781.0,False,424.0,34.0,154.0,51.0,118.0,47.0,1.0,31.0,6.0,1.0,1.0,0.0,2.0,6.0,5923,8772.0,2017_龙华妇幼中心,3353.269983936203,2017,龙华妇幼中心,0.6192604063457765,0.6192604063457765
14346,2017_龙华富士康,15292.0,9084.0,6208.0,1462.0,False,758.0,4.0,206.0,70.0,184.0,115.0,13.0,53.0,2.0,11.0,8.0,1.0,12.0,8.0,1474,5212.0,2017_龙华富士康,1594.4880941679078,2017,龙华富士康,-0.39609681599419033,0.39609681599419033
14348,2017_龙华市场监管局,13716.0,7470.0,6246.0,1385.0,False,832.0,8.0,140.0,102.0,204.0,126.0,18.0,101.0,36.0,14.0,16.0,1.0,12.0,6.0,1397,3183.0,2017_龙华市场监管局,1684.5855584326212,2017,龙华市场监管局,-0.922281611882554,0.922281611882554
14349,2017_龙华总站,9510.0,4784.0,4726.0,5355.0,False,117.0,6.0,28.0,9.0,10.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,5483,6307.0,2017_龙华总站,4154.574805802036,2017,龙华总站,-0.5354447482111749,0.5354447482111749
14350,2017_龙华敬老院,43540.0,23916.0,19624.0,1574.0,False,502.0,38.0,191.0,38.0,118.0,41.0,0.0,75.0,6.0,5.0,7.0,0.0,3.0,7.0,1586,12663.0,2017_龙华敬老院,2772.1953463176487,2017,龙华敬老院,-0.5653157085152011,0.5653157085152011
14351,2017_龙华文化广场,7986.0,4578.0,3408.0,1459.0,False,473.0,42.0,72.0,53.0,135.0,90.0,9.0,86.0,9.0,3.0,14.0,2.0,9.0,2.0,1471,9315.0,2017_龙华文化广场,2789.6528503758886,2017,龙华文化广场,0.9766718805072296,0.9766718805072296
14353,2017_龙华村,22336.0,12256.0,10080.0,1575.0,False,327.0,46.0,126.0,21.0,76.0,23.0,6.0,39.0,2.0,1.0,3.0,0.0,3.0,1.0,1587,8044.0,2017_龙华村,3463.652591290775,2017,龙华村,0.22925135036643224,0.22925135036643224
14356,2017_龙华汽车站西,22926.0,12208.0,10718.0,2413.0,False,527.0,2.0,87.0,27.0,81.0,17.0,1.0,14.0,0.0,6.0,1.0,0.0,0.0,2.0,2455,10981.0,2017_龙华汽车站西,3309.5777279788967,2017,龙华汽车站西,0.7297983235381319,0.7297983235381319
14362,2017_龙华社保分局,5268.0,3028.0,2240.0,2663.0,False,101.0,4.0,62.0,1.0,5.0,11.0,5.0,22.0,0.0,0.0,1.0,0.0,1.0,2.0,2692,7327.0,2017_龙华社保分局,2007.550434103936,2017,龙华社保分局,0.8984833939378901,0.8984833939378901
14364,2017_龙华肛肠医院,22.0,20.0,2.0,9365.0,False,55.0,2.0,32.0,6.0,7.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9633,2366.0,2017_龙华肛肠医院,3314.9452554133286,2017,龙华肛肠医院,0.43172813709607477,0.43172813709607477
14365,2017_龙华自来水公司,3212.0,1810.0,1402.0,3380.0,False,266.0,10.0,85.0,15.0,47.0,38.0,1.0,20.0,1.0,2.0,4.0,0.0,1.0,1.0,3409,4151.0,2017_龙华自来水公司,5234.223754663336,2017,龙华自来水公司,0.35775786344609106,0.35775786344609106
14366,2017_龙华花半里,4354.0,2160.0,2194.0,2659.0,False,266.0,8.0,55.0,25.0,76.0,39.0,2.0,48.0,1.0,1.0,7.0,0.0,4.0,0.0,2688,9141.0,2017_龙华花半里,1833.9174685866724,2017,龙华花半里,-0.5494875336589916,0.5494875336589916
14381,2017_龙城高级中学东,3618.0,2354.0,1264.0,5552.0,False,126.0,6.0,25.0,9.0,15.0,21.0,5.0,20.0,0.0,2.0,1.0,1.0,0.0,0.0,5694,7466.0,2017_龙城高级中学东,2383.477527198063,2017,龙城高级中学东,-0.37303883228243856,0.37303883228243856
14382,2017_龙城高级中学南,5502.0,3176.0,2326.0,5380.0,False,35.0,0.0,9.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5508,7238.0,2017_龙城高级中学南,4289.199671382881,2017,龙城高级中学南,0.5323863782262724,0.5323863782262724
14388,2017_龙大高速楼村出口,1726.0,904.0,822.0,4085.0,False,179.0,16.0,17.0,20.0,37.0,16.0,1.0,19.0,1.0,5.0,4.0,2.0,2.0,1.0,4114,3042.0,2017_龙大高速楼村出口,7924.478828172352,2017,龙大高速楼村出口,0.997542678459806,0.997542678459806
14393,2017_龙山路口,156.0,104.0,52.0,4673.0,False,85.0,4.0,24.0,6.0,25.0,6.0,2.0,6.0,0.0,0.0,4.0,1.0,2.0,0.0,4775,1105.0,2017_龙山路口,1900.4600459272735,2017,龙山路口,-0.7922585276833369,0.7922585276833369
14460,2017_龙岗中专,9696.0,5330.0,4366.0,1834.0,False,443.0,14.0,280.0,21.0,23.0,18.0,20.0,46.0,6.0,4.0,1.0,0.0,18.0,0.0,1846,4133.0,2017_龙岗中专,4603.696619073814,2017,龙岗中专,-0.9902266907244862,0.9902266907244862
14464,2017_龙岗二职,92.0,32.0,60.0,2926.0,False,134.0,8.0,61.0,10.0,20.0,17.0,1.0,12.0,6.0,1.0,1.0,0.0,1.0,0.0,2955,1342.0,2017_龙岗二职,7363.112191695051,2017,龙岗二职,-0.7147490791202077,0.7147490791202077
14465,2017_龙岗交警大队,10940.0,5600.0,5340.0,2699.0,False,468.0,12.0,68.0,84.0,97.0,58.0,32.0,123.0,24.0,3.0,17.0,0.0,12.0,1.0,2728,5871.0,2017_龙岗交警大队,3066.1657083977566,2017,龙岗交警大队,-0.8319918564270499,0.8319918564270499
14467,2017_龙岗人民医院,8186.0,4140.0,4046.0,2700.0,False,672.0,28.0,29.0,84.0,192.0,109.0,45.0,175.0,15.0,6.0,49.0,2.0,19.0,1.0,2729,12855.0,2017_龙岗人民医院,1773.269246822034,2017,龙岗人民医院,-0.9067807285185943,0.9067807285185943
14468,2017_龙岗党校,23836.0,13668.0,10168.0,1833.0,False,336.0,8.0,39.0,48.0,72.0,60.0,18.0,68.0,15.0,8.0,7.0,1.0,5.0,1.0,1845,5112.0,2017_龙岗党校,4964.982224442938,2017,龙岗党校,0.5048713159607177,0.5048713159607177
14470,2017_龙岗区残联,796.0,574.0,222.0,2873.0,False,15.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2902,3513.0,2017_龙岗区残联,6064.144186024132,2017,龙岗区残联,-0.9969237639369901,0.9969237639369901
14471,2017_龙岗区福利院,202.0,90.0,112.0,2705.0,False,85.0,12.0,22.0,10.0,20.0,7.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,2734,1683.0,2017_龙岗区福利院,1339.35426137022,2017,龙岗区福利院,0.3049082180096267,0.3049082180096267
14477,2017_龙岗坑尾村,940.0,448.0,492.0,5170.0,False,55.0,0.0,37.0,2.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5298,2782.0,2017_龙岗坑尾村,6087.074090247315,2017,龙岗坑尾村,0.4227138036361363,0.4227138036361363
14478,2017_龙岗城管局,1548.0,922.0,626.0,5245.0,False,368.0,14.0,149.0,16.0,57.0,18.0,5.0,26.0,10.0,2.0,2.0,1.0,6.0,2.0,5373,3343.0,2017_龙岗城管局,1706.8273341212966,2017,龙岗城管局,-0.9896313538489625,0.9896313538489625
14479,2017_龙岗大浪路口,2856.0,1506.0,1350.0,4855.0,False,268.0,22.0,63.0,32.0,57.0,24.0,4.0,34.0,3.0,6.0,2.0,1.0,4.0,4.0,4972,2605.0,2017_龙岗大浪路口,2214.536014264194,2017,龙岗大浪路口,-0.63153803963401,0.63153803963401
14480,2017_龙岗天安数码城,19324.0,11218.0,8106.0,1997.0,False,249.0,24.0,162.0,8.0,12.0,5.0,7.0,12.0,6.0,0.0,2.0,0.0,4.0,2.0,2009,8757.0,2017_龙岗天安数码城,2623.3782463439406,2017,龙岗天安数码城,-0.3988317233640781,0.3988317233640781
14481,2017_龙岗天安数码城西,1850.0,1096.0,754.0,5301.0,False,627.0,38.0,431.0,27.0,30.0,37.0,11.0,33.0,14.0,3.0,2.0,0.0,24.0,1.0,5429,6069.0,2017_龙岗天安数码城西,1242.3574983779065,2017,龙岗天安数码城西,0.49407107518633886,0.49407107518633886
14483,2017_龙岗妇幼保健院,3438.0,1714.0,1724.0,2701.0,False,532.0,14.0,26.0,71.0,133.0,89.0,44.0,129.0,7.0,15.0,30.0,1.0,11.0,2.0,2730,8926.0,2017_龙岗妇幼保健院,2296.466368634803,2017,龙岗妇幼保健院,-0.9243225182024684,0.9243225182024684
14484,2017_龙岗平南社区,598.0,378.0,220.0,3577.0,False,237.0,26.0,61.0,16.0,64.0,18.0,10.0,46.0,8.0,1.0,3.0,0.0,2.0,2.0,3606,2097.0,2017_龙岗平南社区,1427.36892822039,2017,龙岗平南社区,-0.39247304385378123,0.39247304385378123
14487,2017_龙岗汽车总站,14326.0,7928.0,6398.0,1995.0,False,372.0,20.0,31.0,62.0,87.0,42.0,22.0,84.0,12.0,10.0,17.0,0.0,18.0,2.0,2007,6634.0,2017_龙岗汽车总站,2593.8818593177766,2017,龙岗汽车总站,-0.43682697737058285,0.43682697737058285
14488,2017_龙岗海关大厦,15676.0,9218.0,6458.0,1831.0,False,749.0,8.0,72.0,127.0,167.0,94.0,84.0,168.0,37.0,12.0,22.0,1.0,27.0,0.0,1843,10216.0,2017_龙岗海关大厦,4012.7814810405816,2017,龙岗海关大厦,-0.402199679090375,0.402199679090375
14491,2017_龙岗街道办,40.0,24.0,16.0,3241.0,False,709.0,26.0,104.0,121.0,105.0,145.0,31.0,122.0,11.0,10.0,33.0,0.0,16.0,6.0,3270,11750.0,2017_龙岗街道办,33667.23929833474,2017,龙岗街道办,0.13089277020720402,0.13089277020720402
14494,2017_龙岗骨科医院,5318.0,2964.0,2354.0,2683.0,False,243.0,38.0,50.0,21.0,65.0,14.0,1.0,64.0,2.0,2.0,1.0,1.0,2.0,5.0,2712,3614.0,2017_龙岗骨科医院,1752.7864693315748,2017,龙岗骨科医院,-0.4082963347671093,0.4082963347671093
